V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,facility
Arizona,3.60E+19,3.60E+19,TUCSON USP - CAMP,8901 S. WILMOT ROAD,-9,TUCSON,AZ,85706,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,139,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Complex = Tucson FCC,New since 2005,TUCSON USP - CAMP
Arizona,3.80E+19,-9,MARANA COMMUNITY CORRECTIONAL TREATMENT FACILITY,12610 W SILVERBELL ROAD,-9,MARANA,AZ,85653,-9,Males only,Minimum/low,-9,None,Private contractor,Arizona Department of Corrections,477,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MARANA COMMUNITY CORRECTIONAL TREATMENT FACILITY
Arizona,3.80E+19,-9,ASP-PHOENIX WEST,3402 WEST COCOPAH,-9,PHOENIX,AZ,85009,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,Arizona Department of Corrections,475,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ASP-PHOENIX WEST
Arizona,3.80E+19,-9,ASP-FLORENCE WEST,915 EAST DIVERSION DAM ROAD,-9,FLORENCE,AZ,85132,-9,Males only,Minimum/low,-9,None,Private contractor,Arizona Department of Corrections,701,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ASP-FLORENCE WEST
California,3.80E+19,-9,La Palma Correctional Center - CCA,5501 North La Palma Road,-9,Eloy,AZ,85131,-9,Males only,Medium,-9,None,Private contractor,California Department of Corrections and Rehabilitation,2982,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LA PALMA CORRECTIONAL CENTER - CCA
California,3.80E+19,-9,Red Rock Correctional Center - CCA,1750 East Arica Road,-9,Eloy,AZ,85131,-9,Males only,Medium,-9,None,Private contractor,California Department of Corrections and Rehabilitation & Hawaii Department of Public Safety,1469,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,"Population count includes 51 inmates held for Hawaii Department of Public Safety and 1,418 held for California Department of Correction and Rehabilitation. As of June/July 2013, this facility will no longer house inmates for Hawaii. As of 10/24",RED ROCK CORRECTIONAL CENTER - CCA
Arkansas,3.80E+19,3.80E+19,ASP-KINGMAN CERBAT UNIT,4626 W. ENGLISH DRIVE,-9,GOLDEN VALLEY,AZ,86414,-9,Males only,Minimum/low,-9,None,Private contractor,Arizona Department of Corrections,1923,Actual data,Not applicable,Actual data,Yes,"ASP-Kingman, Hualapai Unit",No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ASP-KINGMAN CERBAT UNIT
Hawaii,3.80E+19,-9,Saguaro Correctional Center - CCA,1250 East Arica Road,-9,Eloy,AZ,85131,-9,Males only,Medium,-9,None,Private contractor,Hawaii Dept. of Public Safety,1626,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,HI Dept. of Public Safety has a yearly contract to house sentenced felons and parole violators.,-9,SAGUARO CORRECTIONAL CENTER - CCA
Arkansas,3.80E+19,3.80E+19,ASP-KINGMAN HUALAPAI UNIT,4626 W. ENGLISH DRIVE,-9,GOLDEN VALLEY,AZ,86414,-9,Males only,Medium,-9,None,Private contractor,Arizona Department of Corrections,1511,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ASP-KINGMAN HUALAPAI UNIT
Arkansas,3.80E+19,-9,ASP - CENTRAL ARIZONA CORRECTIONAL FACILITY,1401 E. DIVERSION DAM RD,-9,FLORENCE,AZ,85132,-9,Males only,Minimum/low,-9,None,Private contractor,Arizona Department of Corrections,1286,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ASP - CENTRAL ARIZONA CORRECTIONAL FACILITY
Arkansas,3.80E+19,-9,BSSW- CSC MINT,2846 E. Roosevelt Road,-9,Phoenix,AZ,85008,-9,Both males and females,Minimum/low,-9,50% or more of the inmates,Private contractor,Federal Bureau of Prisons,105,Actual data,11,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,"Federal Bureau of Prisons - 90%, Probation- 10%",-9,BSSW- CSC MINT
Arkansas,3.80E+19,-9,"BEHAVIORAL SYSTEMS SOUTHWEST, INC. - TUCSON RRC",6420 SOUTH PARK AVENUE,-9,TUCSON,AZ,85706,-9,Both males and females,Minimum/low,-9,50% or more of the inmates,Private contractor,Federal Bureau of Prisons,38,Actual data,11,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Federal RESIDENTIAL RE-ENTRY CENTER,-9,"BEHAVIORAL SYSTEMS SOUTHWEST, INC. - TUCSON RRC"
Arkansas,3.80E+19,-9,Dismas CCC - Tucson,3443 S. Richey Blvd,-9,Tucson,AZ,85713,-9,Both males and females,Minimum/low,-9,50% or more of the inmates,Private contractor,Federal Bureau of Prisons,32,Estimated data,8,Estimated data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Federal Bureau of Prisons - 60%; Probation - 40%; Federal Pre-trial,-9,DISMAS CCC - TUCSON
Arkansas,3.80E+19,-9,NEW BEGINNINGS TREATMENT CENTER,2445 N ORACLE RD,-9,TUCSON,AZ,85705,-9,Both males and females,Minimum/low,-9,50% or more of the inmates,Private contractor,Federal Bureau of Prisons,55,Actual data,12,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NEW BEGINNINGS TREATMENT CENTER
Arkansas,3.80E+19,-9,Behavioral Systems Southwest,950 East Diversion Dam Road,P. O. BOX 2490,Florence,AZ,85232,-9,Both males and females,Minimum/low,-9,50% or more of the inmates,Private contractor,Federal Bureau of Prisons,50,Actual data,10,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,"Federal Bureau of Prisons 97%, Probation 3%",-9,BEHAVIORAL SYSTEMS SOUTHWEST
Arkansas,4.00E+19,-9,CUMMINS UNIT,2540 ST. HIGHWAY 388,"P. O. BOX 500, GRADY, AR  71644",GOULD,AR,71643,-9,Males only,Maximum/close/high,-9,Less than 50% of the inmates,State authority,-9,1867,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CUMMINS UNIT
Arkansas,4.00E+19,-9,TUCKER UNIT,2400 STATE FARM ROAD,P. O. BOX 240,TUCKER,AR,72168,-9,Both males and females,Medium,-9,None,State authority,-9,855,Actual data,13,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TUCKER UNIT
Arkansas,4.00E+19,-9,BENTON UNIT,6701 HIGHWAY 67,-9,BENTON,AR,72015,8488,Males only,Minimum/low,-9,50% or more of the inmates,State authority,-9,318,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BENTON UNIT
Arkansas,4.00E+19,-9,MISSISSIPPI COUNTY WORK RELEASE CENTER,727 NORTH COUNTY ROAD 599,P. O. BOX 10,LUXORA,AR,72538,-9,Males only,Minimum/low,-9,50% or more of the inmates,State authority,-9,126,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MISSISSIPPI COUNTY WORK RELEASE CENTER
Arkansas,4.00E+19,-9,MAXIMUM SECURITY UNIT,2501 STATE FARM ROAD,-9,TUCKER,AR,72168,-9,Males only,Maximum/close/high,-9,None,State authority,-9,562,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MAXIMUM SECURITY UNIT
Arkansas,4.00E+19,-9,NORTHWEST ARKANSAS WORK RELEASE CENTER,210 SPRING STREET,-9,SPRINGDALE,AR,72764,-9,Males only,Minimum/low,-9,50% or more of the inmates,State authority,-9,41,Actual data,Not applicable,Actual data,No,-9,Yes,We are expanding this facility to house at least 100 inmates.,Blank,Blank,No,Blank,Blank,-9,-9,NORTHWEST ARKANSAS WORK RELEASE CENTER
Arkansas,4.00E+19,-9,TEXARKANA REGIONAL CORRECTIONAL CENTER,305 EAST 5TH STREET,-9,TEXARKANA,AR,71854,-9,Males only,Minimum/low,-9,50% or more of the inmates,State authority,-9,128,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TEXARKANA REGIONAL CORRECTIONAL CENTER
Arkansas,4.00E+19,4.00E+19,VARNER UNIT,320 HIGHWAY 388 EAST,"P. O. BOX 600, GRADY, AR  71644-0600",GOULD,AR,71643,-9,Males only,Medium,-9,None,State authority,-9,1176,Actual data,Not applicable,Actual data,Yes,VARNER SUPERMAX UNIT,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,VARNER UNIT
Arkansas,4.00E+19,-9,NORTH CENTRAL UNIT,10 PRISON CIRCLE,-9,CALICO ROCK,AR,72519,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,576,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NORTH CENTRAL UNIT
Arkansas,4.00E+19,-9,DELTA REGIONAL UNIT,880 EAST GAINES STREET,-9,DERMOTT,AR,71638,-9,Males only,Medium,-9,None,State authority,-9,553,Actual data,Not applicable,Actual data,No,-9,Yes,Addition to School to include office and computer lab.,October,2012,No,Blank,Blank,-9,-9,DELTA REGIONAL UNIT
Arkansas,4.00E+19,4.00E+19,PINE BLUFF COMPLEX,890 FREE LINE DRIVE,-9,PINE BLUFF,AR,71603,1498,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,441,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Share Senior Warden with the Randall L. Williams Correctional Facility.,-9,PINE BLUFF COMPLEX
Arkansas,4.00E+19,-9,EAST ARKANSAS REGIONAL UNIT,326 LEE 601,P. O. BOX 180,BRICKEYS,AR,72320,-9,Males only,Maximum/close/high,-9,Less than 50% of the inmates,State authority,-9,1639,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,EAST ARKANSAS REGIONAL UNIT
Arkansas,4.00E+19,-9,CENTRAL ARKANSAS COMMUNITY CORRECTION CENTER,4823 West 7th St,-9,Little Rock,AR,72205,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,150,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CENTRAL ARKANSAS COMMUNITY CORRECTION CENTER
Arkansas,4.00E+19,-9,OMEGA TECHNICAL VIOLATOR CENTER,104 Walco Lane,-9,Malvern,AR,72104,-9,Males only,Minimum/low,-9,None,State authority,-9,286,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,OMEGA TECHNICAL VIOLATOR CENTER
Arkansas,4.00E+19,-9,OUACHITA RIVER UNIT,100 WALCO LANE,P. O. BOX 1630,MALVERN,AR,72104,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1669,Actual data,Not applicable,Actual data,No,-9,Yes,"Increase Intake, Mental Health Residential Program Unit and Hospital beds filled to capacity.",Blank,Blank,No,Blank,Blank,-9,-9,OUACHITA RIVER UNIT
Arkansas,4.00E+19,-9,NORTHEAST ARKANSAS COMMUNITY CORRECTION CENTER,1351 Cyro Rd,P. O. BOX 387,Osceola,AR,72370,-9,Males only,Minimum/low,-9,None,State authority,-9,238,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NORTHEAST ARKANSAS COMMUNITY CORRECTION CENTER
Arkansas,4.00E+19,-9,SOUTHEAST ARKANSAS COMMUNITY CORRECTION CENTER,7301 West 13th Ave.,-9,Pine Bluff,AR,71602,-9,Females only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,Not applicable,Actual data,292,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SOUTHEAST ARKANSAS COMMUNITY CORRECTION CENTER
Arkansas,4.00E+19,-9,SOUTHWEST ARKANSAS COMMUNITY CORRECTION CENTER,506 Walnut Street,-9,Texarkana,AR,71854,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,407,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SOUTHWEST ARKANSAS COMMUNITY CORRECTION CENTER
Arkansas,4.00E+19,4.00E+19,VARNER SUPERMAX UNIT,320 HIGHWAY 388 EAST,"P. O. BOX 400, GRADY, ARKANSAS  71644-0400",GOULD,AR,71643,-9,Males only,Super maximum,-9,None,State authority,-9,494,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,VARNER SUPERMAX UNIT
Arkansas,4.00E+19,4.00E+19,MCPHERSON UNIT,302 CORRECTIONS DRIVE,-9,NEWPORT,AR,72112,-9,Females only,Maximum/close/high,-9,Less than 50% of the inmates,State authority,-9,Not applicable,Actual data,772,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Share Senior Warden with the Grimes Unit,-9,MCPHERSON UNIT
Arkansas,4.00E+19,4.00E+19,GRIMES UNIT,300 CORRECTIONS DRIVE,-9,NEWPORT,AR,72112,-9,Males only,Medium,-9,None,State authority,-9,1018,Actual data,Not applicable,Actual data,Yes,McPherson Unit,No,-9,Blank,Blank,No,Blank,Blank,Share Senior Warden with the McPherson Unit,-9,GRIMES UNIT
Arkansas,4.00E+19,4.00E+19,WRIGHTSVILLE UNIT,8400 HIGHWAY 386 EAST,P. O. BOX 1000,WRIGHTSVILLE,AR,72183,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,867,Actual data,Not applicable,Actual data,Yes,J. Aaron Hawkins Center,No,-9,Blank,Blank,No,Blank,Blank,Share Senior Warden with the J. Aaron Hawkins Center,-9,WRIGHTSVILLE UNIT
Arkansas,4.00E+19,4.00E+19,J. AARON HAWKINS CENTER,22522 ASHER ROAD,"P. O. BOX 1010, WRIGHTSVILLE, ARKANSAS  72183",LITTLE ROCK,AR,72206,-9,Both males and females,Medium,-9,Less than 50% of the inmates,State authority,-9,200,Actual data,207,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Share Senior Warden with the Wrightsville Unit.,-9,J. AARON HAWKINS CENTER
Arkansas,4.00E+19,4.00E+19,RANDALL L. WILLIAMS CORRECTIONAL FACILITY,7206 WEST 7TH STREET,-9,PINE BLUFF,AR,71603,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,542,Actual data,Not applicable,Actual data,Yes,Pine Bluff Unit||,No,-9,Blank,Blank,No,Blank,Blank,Share Senior Warden with the Pine Bluff Unit,-9,RANDALL L. WILLIAMS CORRECTIONAL FACILITY
Arkansas,4.61E+19,4.61E+19,Forrest City FCI,1400 DALE BUMPERS ROAD,-9,FORREST CITY,AR,72335,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,1934,Actual data,Not applicable,Actual data,Yes,FORREST CITY FCI - CAMP,No,-9,Blank,Blank,No,Blank,Blank,Complex = Forrest City FCC,-9,FORREST CITY FCI
Arkansas,4.61E+19,-9,Forrest City Med FCI,1400 DALE BUMPERS ROAD,-9,FORREST CITY,AR,72335,-9,Males only,Medium,-9,None,Federal Bureau of Prisons,-9,1648,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Complex = Forrest City FCC,-9,FORREST CITY MED FCI
Arkansas,4.61E+19,4.61E+19,FORREST CITY FCI - CAMP,1400 DALE BUMPERS ROAD,-9,FORREST CITY,AR,72335,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,294,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Complex = Forrest City FCC,-9,FORREST CITY FCI - CAMP
Arkansas,4.81E+19,-9,City of Faith Residential Re-entry Center,1401 S Garfield Drive,-9,Little Rock,AR,72204,-9,Both males and females,Minimum/low,-9,50% or more of the inmates,Private contractor,BoP,60,Estimated data,20,Estimated data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,"Federal Bureau of Prisons - 85%, Probation - 15%",-9,CITY OF FAITH RESIDENTIAL RE-ENTRY CENTER
California,5.00E+19,5.00E+19,CALIFORNIA CORRECTIONAL CENTER,711-045 CENTER ROAD,-9,SUSANVILLE,CA,96130,-9,Males only,Minimum/low,-9,None,State authority,-9,2662,Actual data,Not applicable,Actual data,Yes,"BEN LOMON CONSERVATION CAMP, WASHINGTON RIDGE CAMP, INTERMOUNTAIN CONSERVATION CAMP, DEADWOOD CONSER",No,-9,Blank,Blank,No,Blank,Blank,-9,"DEADWOOD CONSERVATION CAMP, ANTELOPE CONSERVATION CAMP, KONOCTI CONSERVATION CAMP, EEL RIVER CONSERVATION CAMP, ISHI CONSERVATION CAMP, CHAMBERLAIN CREEK CONSERVATION CAMP, PARLIN FORK CONSERVATION CAMP, ALDER CONSERVATION CAMP, DELTA CONSERVAT",CALIFORNIA CORRECTIONAL CENTER
California,5.00E+19,5.00E+19,BEN LOMON CONSERVATION CAMP,13575 EMPIRE GRADE ROAD,-9,SANTA CRUZ,CA,95060,-9,Males only,Minimum/low,-9,None,State authority,-9,93,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BEN LOMON CONSERVATION CAMP
California,5.00E+19,5.00E+19,CUESTA CONSERVATION CAMP,635 N SANTA ROSA ST,-9,SAN LUIS OBISPO,CA,93405,-9,Males only,Minimum/low,-9,None,State authority,-9,40,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CUESTA CONSERVATION CAMP
California,5.00E+19,5.00E+19,LA CIMA CORECTIONAL CAMP,15108 SUNRISE HIGHWAY,-9,JULIAN,CA,92036,-9,Males only,Minimum/low,-9,None,State authority,-9,81,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LA CIMA CORECTIONAL CAMP
California,5.00E+19,5.00E+19,MT BULLION CORRECTIONAL CAMP,5730 MOUNT BULLION ACCESS RD,-9,MARIPOSA,CA,95338,-9,Males only,Minimum/low,-9,None,State authority,-9,92,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MT BULLION CORRECTIONAL CAMP
California,5.00E+19,5.00E+19,WASHINGTON RIDGE CAMP,11425 CONSERVATION CAMP RD,-9,NEVADA CITY,CA,95959,-9,Males only,Minimum/low,-9,None,State authority,-9,94,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,WASHINGTON RIDGE CAMP
California,5.00E+19,-9,SAN QUENTIN STATE PRISON,1 MAIN STREET,-9,SAN QUENTIN,CA,94964,-9,Males only,Medium,||,None,State authority,-9,3807,Actual data,Not applicable,Actual data,No,-9,Yes,convert reception center to Level II GP,May,2013,No,Blank,Blank,-9,-9,SAN QUENTIN STATE PRISON
California,5.00E+19,5.00E+19,CALIFORNIA REHABILITATION CENTER,5TH STREET & WESTERN,P. O. Box 1841,NORCO,CA,29860,-9,Males only,Minimum/low,-9,None,State authority,-9,3709,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CALIFORNIA REHABILITATION CENTER
California,5.00E+19,-9,CALIFORNIA INSTITUTION FOR MEN,14901 CENTRAL AVENUE,-9,CHINO,CA,91710,-9,Males only,Minimum/low,-9,None,State authority,-9,5176,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CALIFORNIA INSTITUTION FOR MEN
California,5.00E+19,5.00E+19,CALIFORNIA INSTITUTION FOR WOMEN,16756 CHINO-CORONA ROAD,-9,CORONA,CA,92880,-9,Females only,Medium,-9,None,State authority,-9,Not applicable,Actual data,1258,Actual data,Yes,"RAINBOW CONSERVATION CAMP, PUERTA LA CRUZ CONSERVATION CAMP, MALIBU CONVERSATION CAMP",No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CALIFORNIA INSTITUTION FOR WOMEN
California,5.00E+19,-9,CORRECTIONAL TRAINING FACILITY,HIGHWAY 101 NORTH,-9,SOLEDAD,CA,93960,-9,Males only,Minimum/low,-9,None,State authority,-9,5640,Actual data,Not applicable,Actual data,No,-9,Yes,convert Level III to Level II||,February,2013,No,Blank,Blank,-9,-9,CORRECTIONAL TRAINING FACILITY
California,5.00E+19,5.00E+19,SIERRA CONSERVATION CENTER,5100 O'BYRNES FERRY RD,-9,JAMESTOWN,CA,95327,-9,Males only,Minimum/low,-9,None,State authority,-9,2529,Actual data,Not applicable,Actual data,Yes,"LA CIMA CORECTIONAL CAMP, MT BULLION CORRECTIONAL CAMP, MIRAMONTE CONSERVATION CAMP, MOUNTAIN HOME C",No,-9,Blank,Blank,No,Blank,Blank,-9,"MOUNTAIN HOME CONSERVATION CAMP, PILOT ROCK CONSERVATION CAMP, PRADO CONSERVATION CAMP, BASELINE CONSERVATION CAMP, GROWLERBERG CONSERVATION CAMP, OWENS VALLEY CONSERVATION CAMP, FRANCISQUITO CONSERVATION CAMP, MT GLEASON CONSERVATION CAMP, ACT",SIERRA CONSERVATION CENTER
California,5.00E+19,-9,DEUEL VOCATIONAL INSTITUTION,23500 KASSON ROAD,-9,TRACY,CA,95304,-9,Males only,Minimum/low,-9,None,State authority,-9,2579,Actual data,Not applicable,Actual data,No,-9,Yes,convert RC and Level III to Level II||,April,2013,No,Blank,Blank,-9,-9,DEUEL VOCATIONAL INSTITUTION
California,5.00E+19,5.00E+19,CALIFORNIA MENS COLONY,HIGHWAY 1,-9,SAN LUIS OBISPO,CA,93409,-9,Males only,Minimum/low,-9,None,State authority,-9,5597,Actual data,Not applicable,Actual data,Yes,CUESTA CONSERVATION CAMP,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CALIFORNIA MENS COLONY
California,5.00E+19,-9,CALIFORNIA MEDICAL FACILITY,1600 CALIFORNIA DRIVE,-9,VACAVILLE,CA,95696,-9,Males only,Medium,-9,None,State authority,-9,2387,Actual data,Not applicable,Actual data,No,-9,Yes,"1 unit Level III to level II (10/12), additional mental health beds (7/12)||",July,2012,No,Blank,Blank,-9,-9,CALIFORNIA MEDICAL FACILITY
California,5.00E+19,-9,KERN VALLEY STATE PRISON,3000 WEST CECIL AVENUE,-9,DELANO,CA,93216,-9,Males only,Maximum/close/high,-9,None,State authority,-9,4201,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KERN VALLEY STATE PRISON
California,5.00E+19,-9,CALIFORNIA CORRECTIONAL INSTITUTION,24900 HWY 202,-9,TEHACHAPI,CA,93561,-9,Males only,Maximum/close/high,-9,None,State authority,-9,4642,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CALIFORNIA CORRECTIONAL INSTITUTION
California,5.00E+19,5.00E+19,RAINBOW CONSERVATION CAMP,8215 Rainbow Heights Rd,-9,FALLBROOK,CA,92028,-9,Females only,Minimum/low,-9,None,State authority,-9,Not applicable,Actual data,76,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,RAINBOW CONSERVATION CAMP
California,5.00E+19,5.00E+19,PUERTA LA CRUZ CONSERVATION CAMP,32363 HIGHWAY 79,-9,WARMER SPRINGS,CA,92086,-9,Females only,Minimum/low,-9,None,State authority,-9,Not applicable,Actual data,89,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PUERTA LA CRUZ CONSERVATION CAMP
California,5.00E+19,5.00E+19,MIRAMONTE CONSERVATION CAMP,49039 ORCHARD DRIVE,-9,MIRAMONTE,CA,93641,-9,Males only,Minimum/low,-9,None,State authority,-9,75,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MIRAMONTE CONSERVATION CAMP
California,5.00E+19,5.00E+19,MOUNTAIN HOME CONSERVATION CAMP,45260 BEAR CREEK ROAD,-9,SPRINGVILLE,CA,93265,-9,Males only,Minimum/low,-9,None,State authority,-9,96,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MOUNTAIN HOME CONSERVATION CAMP
California,5.00E+19,5.00E+19,PILOT ROCK CONSERVATION CAMP,California 138,PO BOX 10,Hesperia,CA,92325,-9,Males only,Minimum/low,-9,None,State authority,-9,74,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PILOT ROCK CONSERVATION CAMP
California,5.00E+19,5.00E+19,INTERMOUNTAIN CONSERVATION CAMP,651025 FOOTHILL ROAD,-9,BIEBER,CA,96009,-9,Males only,Minimum/low,-9,None,State authority,-9,86,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,INTERMOUNTAIN CONSERVATION CAMP
California,5.00E+19,5.00E+19,DEADWOOD CONSERVATION CAMP,17148 MC ADAMS CREEK ROAD,-9,FORT JONES,CA,96032,-9,Males only,Minimum/low,-9,None,State authority,-9,79,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,DEADWOOD CONSERVATION CAMP
California,5.00E+19,5.00E+19,ANTELOPE CONSERVATION CAMP,711-045 CENTER-ROAD,-9,SUSANVILLE,CA,96130,-9,Males only,Minimum/low,-9,None,State authority,-9,132,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ANTELOPE CONSERVATION CAMP
California,5.00E+19,5.00E+19,KONOCTI CONSERVATION CAMP,10344 STATE HWY 29,-9,LOWER LAKE,CA,96130,-9,Males only,Minimum/low,-9,None,State authority,-9,108,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KONOCTI CONSERVATION CAMP
California,5.00E+19,5.00E+19,PRADO CONSERVATION CAMP,14467 CENTRAL AVE,-9,CHINO,CA,91710,-9,Males only,Minimum/low,-9,None,State authority,-9,89,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PRADO CONSERVATION CAMP
California,5.00E+19,5.00E+19,BASELINE CONSERVATION CAMP,16809 PEORIA FLAT ROAD,-9,JAMESTOWN,CA,95327,-9,Males only,Minimum/low,-9,None,State authority,-9,117,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BASELINE CONSERVATION CAMP
California,5.00E+19,5.00E+19,EEL RIVER CONSERVATION CAMP,3850 REDWOOD DR,-9,REDWAY,CA,95560,-9,Males only,Minimum/low,-9,None,State authority,-9,118,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,EEL RIVER CONSERVATION CAMP
